"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type"
"1982","FDG20",0.484705767714001,5,0.386479831763492,7,0.617705832605849,6,"1985",3,3,4
"1983","FDV16",0.484705767714001,5,0.255004960878344,6,0.00923194702095155,6,"1985",3,3,4
"1984","FDI32",0.782673414706758,3,0.541840525802276,7,0.351210408937145,3,"2007",1,2,2
"1985","FDJ32",0.365584995534385,3,0,7,0.12687043048887,10,"1999",3,1,2
"1986","FDN39",0.880916939565347,5,0.203274783778363,11,0.587350979375818,4,"2009",3,3,3
"1987","FDY34",0.353974397142007,5,0.0341245520119293,14,0.576705552979048,3,"2007",1,2,2
"1988","FDC14",0.592140518011313,5,0.127430549595736,4,0.03945210197512,7,"2004",4,2,2
"1989","FDA55",0.752902649598095,5,0.177085245550153,7,0.821910123854212,3,"2007",1,2,2
"1990","FDZ50",0.490919916641858,5,0.408968893552409,5,0.639266081951113,1,"1998",1,3,1
"1991","DRG13",0.755879726108961,3,0.115079356827426,15,0.568045647370144,10,"1999",3,1,2
"1992","FDP01",0.964275081869604,5,0.195506700719814,3,0.516534639622436,2,"1987",2,3,2
"1993","NCG54",0.449240845489729,3,0.247986547407422,10,0.599836145515059,3,"2007",1,2,2
"1994","FDM13",0.111342661506401,3,0.195600008892672,3,0.426569831678307,8,"2002",1,2,2
"1995","NCO18",0.484705767714001,3,0.0758005896385628,10,0.625658998526844,6,"1985",3,3,4
"1996","NCW41",0.800535873771956,3,0.0477000661651288,9,0.530567983413357,2,"1987",2,3,2
"1997","FDM52",0.484705767714001,3,0.0799276022758135,6,0.494963307507639,6,"1985",3,3,4
"1998","NCF55",0.126228044060732,3,0.0669336991791535,10,0.0127767282300306,7,"2004",4,2,2
"1999","FDT09",0.630842512652575,5,0.0378921159089709,14,0.423866488432999,9,"1997",4,1,2
"2000","NCM19",0.481988687109259,3,0.145929783205267,12,0.335595639185945,7,"2004",4,2,2
"2001","FDW12",0.223876153617148,5,0,1,0.490005046922741,4,"2009",3,3,3
"2002","FDP15",0.484705767714001,3,0.454127577312679,11,0.956285294358359,5,"1985",4,1,1
"2003","FDK36",0.150937779100923,3,0.0223396630384738,1,0.0695375586534265,8,"2002",1,2,2
"2004","FDZ25",0.663590354272105,5,0.0853172013622845,4,0.595865103939328,7,"2004",4,2,2
"2005","NCW06",0.693361119380768,3,0.155787699898385,10,0.68809591199258,10,"1999",3,1,2
"2006","FDW60",0.0526942542423341,5,0.0527193617656707,1,0.624245519151026,9,"1997",4,1,2
"2007","DRC49",0.245013396844299,3,0.202022872861867,15,0.482623922413793,2,"1987",2,3,2
"2008","NCT17",0.371836856207205,3,0.129335954519079,9,0.671920183598865,7,"2004",4,2,2
"2009","NCN06",0.228341768383447,3,0.373838681638759,10,0.566060126582279,4,"2009",3,3,3
"2010","FDC45",0.740994343554629,3,0.41905023941234,7,0.591737198548669,2,"1987",2,3,2
"2011","DRJ47",0.484705767714001,3,0.239393244124297,8,0.594283677979048,5,"1985",4,1,1
"2012","NCF06",0.100029770765109,3,0.0625370451413897,10,0.96593241897643,8,"2002",1,2,2
"2013","FDE21",0.490919916641858,3,0.118665893970269,7,0.36299991815801,1,"1998",1,3,1
"2014","DRG27",0.258410241143197,3,0.324509071877682,5,0.0367598414993453,2,"1987",2,3,2
"2015","FDW40",0.56236975290265,5,0.325391856552233,6,0.467570111305107,10,"1999",3,1,2
"2016","NCO53",0.693361119380768,3,0.541298907052555,9,0.652053892950677,9,"1997",4,1,2
"2017","FDE23",0.776719261685025,5,0.164578359947416,16,0.0537770078568311,10,"1999",3,1,2
"2018","FDQ16",0.901756475141411,3,0.128966611985589,6,0.326946816346574,9,"1997",4,1,2
"2019","FDS26",0.940458469782673,3,0.277009730446816,5,0.971316939927979,8,"2002",1,2,2
"2020","FDZ13",0.195593926763918,5,0.793849070121704,4,0.0683934758293322,1,"1998",1,3,1
"2021","FDS14",0.162548377493302,3,0.15462238593707,5,0.530007024770842,10,"1999",3,1,2
"2022","FDC10",0.312295325989878,5,0.225639885792502,14,0.370930918539939,8,"2002",1,2,2
"2023","FDY16",0.82137540934802,5,0,6,0.652334372271934,10,"1999",3,1,2
"2024","FDJ20",0.961298005358738,5,0.309469934463198,7,0.39961397861196,7,"2004",4,2,2
"2025","FDV43",0.681452813337303,3,0.237429703123323,7,0.0452628832933217,7,"2004",4,2,2
"2026","FDZ32",0.484705767714001,5,0.117255018037247,7,0.315459951986032,6,"1985",3,3,4
"2027","FDR23",0.672521583804704,3,0.252713555882606,2,0.609326406318202,9,"1997",4,1,2
"2028","FDN24",0.568323905924382,3,0.349916499876273,1,0.0886860268441729,7,"2004",4,2,2
"2029","FDE34",0.484705767714001,3,0.331757023206646,14,0.643966028753819,6,"1985",3,3,4
"2030","FDU31",0.353974397142007,5,0.0771550845453526,7,0.793529708642514,2,"1987",2,3,2
"2031","FDW33",0.288181006251861,3,0.307518261688329,14,0.321136035028372,4,"2009",3,3,3
"2032","FDU26",0.723131884489431,5,0.131687426766966,5,0.363976054397643,9,"1997",4,1,2
"2033","FDE20",0.484705767714001,5,0.0170058733505781,7,0.587339896606285,6,"1985",3,3,4
"2034","NCW05",0.934504316760941,3,0.457439943292064,9,0.315448869216499,7,"2004",4,2,2
"2035","FDB22",0.206311402203037,3,0,14,0.510701692765168,4,"2009",3,3,3
"2036","FDO56",0.335814230425722,5,0.138990665304916,7,0.358872012767351,9,"1997",4,1,2
"2037","FDA19",0.484705767714001,3,0.169512449038429,7,0.416922707060236,6,"1985",3,3,4
"2038","DRI39",0.550461446859184,3,0.300518368953487,5,0.102315275807508,8,"2002",1,2,2
"2039","FDH52",0.289669544507294,5,0.136207882995667,6,0.119904483577041,4,"2009",3,3,3
"2040","FDZ50",0.490919916641858,5,0.244290109440278,5,0.643102425250982,7,"2004",4,2,2
"2041","NCN42",0.934504316760941,3,0.0439378570287854,10,0.492125265986469,7,"2004",4,2,2
"2042","FDB53",0.523667758261387,3,0.430532536513219,6,0.496803047250109,2,"1987",2,3,2
"2043","DRG11",0.108961000297708,3,0.260515485478193,8,0.328943419903972,3,"2007",1,2,2
"2044","DRK11",0.484705767714001,2,0.0330996977804579,8,0.498508088716718,6,"1985",3,3,4
"2045","FDQ60",0.0976481095564156,5,0.339865419383359,1,0.384997510639459,3,"2007",1,2,2
"2046","FDT36",0.461149151533194,3,0.345769860326181,1,0.0085141245635094,3,"2007",1,2,2
"2047","DRG25",0.353974397142007,3,0.0591010191055112,15,0.654028330969009,4,"2009",3,3,3
"2048","DRJ23",0.82137540934802,3,0.128751809761574,8,0.675610745853339,9,"1997",4,1,2
"2049","FDG05",0.38374516225067,5,0.271385730032401,6,0.538251752782628,7,"2004",4,2,2
"2050","NCK06",0.0282822268532302,3,0.0268255620579146,10,0.380162865560891,4,"2009",3,3,3
"2051","FDU52",0.178922298303066,3,0.198158821306244,6,0.522480119216499,3,"2007",1,2,2
"2052","FDW07",0.800535873771956,5,0.442687305659149,7,0.23896752919031,4,"2009",3,3,3
"2053","NCM17",0.200952664483477,3,0.220247008344172,9,0.0546406113596683,8,"2002",1,2,2
"2054","FDA22",0.171479607025901,3,0.261476808702904,16,0.582381636021388,8,"2002",1,2,2
"2055","NCA41",0.726108961000298,3,0.101099161192032,9,0.691505994925797,4,"2009",3,3,3
"2056","FDF38",0.431378386424531,5,0.0814276521232901,4,0.0410224451658664,7,"2004",4,2,2
"2057","FDH52",0.289669544507294,5,0.135655282815178,6,0.128429690910083,9,"1997",4,1,2
"2058","FDY58",0.484705767714001,2,0.215958713280976,14,0.828562343136185,5,"1985",4,1,1
"2059","FDZ16",0.73206311402203,5,0.494936965614078,6,0.697182077968136,8,"2002",1,2,2
"2060","NCM18",0.502828222685323,3,0.257419253460769,10,0.126724649443475,3,"2007",1,2,2
"2061","FDA22",0.171479607025901,3,0.262010591518909,16,0.574282689054998,4,"2009",3,3,3
"2062","NCJ43",0.123846382852039,3,0.0836253658011457,10,0.615305134220864,7,"2004",4,2,2
"2063","FDI34",0.484705767714001,5,0.261785932580164,14,0.846880456132693,6,"1985",3,3,4
"2064","FDG56",0.520690681750521,5,0.220779786949428,7,0.123886607922305,9,"1997",4,1,2
"2065","FDS34",0.880916939565347,5,0.237176274319107,14,0.356617095427761,9,"1997",4,1,2
"2066","DRC01",0.0812741887466508,5,0.0593144741421835,15,0.0783432453077259,7,"2004",4,2,2
"2067","FDQ04",0.109854123250968,3,0.26182888808116,6,0.0314989360541249,7,"2004",4,2,2
"2068","FDK04",0.167013992259601,3,0.161607305117185,6,0.110694702095155,7,"2004",4,2,2
"2069","FDT51",0.422447156891932,5,0.0337901961809124,11,0.332757597664775,10,"1999",3,1,2
"2070","FDV26",0.934504316760941,5,0.236657699888652,5,0.700726859177215,3,"2007",1,2,2
"2071","FDS04",0.335814230425722,4,0.453875325752448,6,0.465876152608032,10,"1999",3,1,2
"2072","FDW43",0.925573087228342,5,0.069573534405782,7,0.836380810781318,4,"2009",3,3,3
"2073","FDQ28",0.56236975290265,5,0.312518149757455,6,0.520359900152772,1,"1998",1,3,1
"2074","NCK06",0.0282822268532302,3,0.026867850144998,10,0.380162865560891,3,"2007",1,2,2
"2075","FDS23",0.00476332241738613,3,0.437103689966215,2,0.418201488160192,4,"2009",3,3,3
"2076","FDZ36",0.484705767714001,5,0.355888927431699,1,0.66425857976866,5,"1985",4,1,1
"2077","FDE56",0.755879726108961,5,0.49389841085812,7,0.128855951276735,4,"2009",3,3,3
"2078","FDW10",0.484705767714001,3,0,14,0.609752666684854,6,"1985",3,3,4
"2079","NCN14",0.866031557011015,3,0.284590848003295,12,0.655037715517241,8,"2002",1,2,2
"2080","NCQ18",0.666567430782971,3,0.418205055478086,10,0.282951631383675,8,"2002",1,2,2
"2081","FDW08",0.449240845489729,3,0,7,0.317725952095155,3,"2007",1,2,2
"2082","FDU43",0.880916939565347,5,0.179313116449252,7,0.871985486687036,7,"2004",4,2,2
"2083","FDR33",0.164036915748735,3,0.13854767550008,14,0.32509599383457,1,"1998",1,3,1
"2084","FDM24",0.094075617743376,5,0.410267208275117,1,0.506169692546923,1,"1998",1,3,1
"2085","NCZ05",0.233998213754093,3,0.179621498755497,9,0.30225696338935,9,"1997",4,1,2
"2086","NCV41",0.583209288478714,3,0.0526378074933866,9,0.343279408555216,7,"2004",4,2,2
"2087","FDV11",0.270616254837749,5,0.253371564203001,2,0.604929104375818,4,"2009",3,3,3
"2088","NCY05",0.532598987793986,3,0.169880357867958,9,0.0213019355630729,7,"2004",4,2,2
"2089","FDV44",0.226853230128014,5,0.123615991725551,7,0.667646497162811,4,"2009",3,3,3
"2090","FDW32",0.82137540934802,5,0.291818826352943,7,0.22335275943911,10,"1999",3,1,2
"2091","NCU18",0.484705767714001,3,0.171703497846794,10,0.473403058162375,6,"1985",3,3,4
"2092","NCC43",0.168800238166121,3,0,10,0.935712264022261,7,"2004",4,2,2
"2093","FDW19",0.464126228044061,5,0.118862654389485,7,0.336605023734177,2,"1987",2,3,2
"2094","FDN31",0.413515927359333,3,0.225152559310657,7,0.68058008920777,7,"2004",4,2,2
"2095","FDI48",0.434355462935397,5,0.17251227682401,1,0.0791846832714972,8,"2002",1,2,2
"2096","FDS24",0.970229234891337,5,0.193353660515804,1,0.2470664761567,3,"2007",1,2,2
"2097","FDF46",0.149746948496576,3,0,14,0.354620491870362,10,"1999",3,1,2
"2098","DRG23",0.257517118189937,3,0.269660168439513,8,0.51141951522261,3,"2007",1,2,2
"2099","FDG14",0.264662101816017,5,0.156676750848006,4,0.506876432234832,4,"2009",3,3,3
"2100","NCY30",0.934504316760941,3,0.0803171093611305,10,0.628340176233086,10,"1999",3,1,2
"2101","FDO28",0.0720452515629652,3,0,6,0.384144989906155,4,"2009",3,3,3
"2102","DRD24",0.553438523370051,3,0.0951351010295493,15,0.471125975283719,7,"2004",4,2,2
"2103","FDI33",0.711223578445966,3,0.0879472324021297,14,0.246909612341772,10,"1999",3,1,2
"2104","FDN32",0.770765108663293,3,0.0480796578280105,7,0.654891934471846,9,"1997",4,1,2
"2105","FDR16",0.0768085739803513,5,0.325151022095742,6,0.771666814436927,8,"2002",1,2,2
"2106","FDF26",0.135159273593331,5,0.144095773031315,4,0.518374379364906,9,"1997",4,1,2
"2107","NCN29",0.633819589163441,3,0.0375909175719253,9,0.0720951208533392,4,"2009",3,3,3
"2108","FDE20",0.404584697826734,5,0.0171232825813976,7,0.582651032573112,8,"2002",1,2,2
"2109","FDA46",0.538553140815719,3,0.363479351704406,14,0.684248485923178,9,"1997",4,1,2
"2110","FDU28",0.871985710032748,5,0.290784884786669,6,0.665526278099083,8,"2002",1,2,2
"2111","FDQ48",0.580232211967848,5,0.106542202829591,1,0.287651578186382,8,"2002",1,2,2
"2112","FDV36",0.842214944924084,3,0,1,0.409687363596683,2,"1987",2,3,2
"2113","FDR14",0.422447156891932,3,0.539981218787102,5,0.0884055475229158,4,"2009",3,3,3
"2114","FDP23",0.128311997618339,3,0.110581070482169,2,0.78741628246399,3,"2007",1,2,2
"2115","FDP56",0.216135754688896,3,0.143510846534366,7,0.0813270678742907,2,"1987",2,3,2
"2116","FDK48",0.172075022328074,3,0.194627246935068,1,0.188174343900044,1,"1998",1,3,1
"2117","FDR48",0.422447156891932,3,0.406332182193678,1,0.513696598101266,9,"1997",4,1,2
"2118","NCY29",0.541530217326585,3,0.23901511088441,9,0.107856660573985,10,"1999",3,1,2
"2119","FDM22",0.56236975290265,5,0.130172545499205,14,0.0906826304015714,4,"2009",3,3,3
"2120","DRJ01",0.094075617743376,3,0.355140456717211,15,0.557265522697512,2,"1987",2,3,2
"2121","FDZ43",0.38374516225067,5,0.17666156131072,7,0.905211629746836,8,"2002",1,2,2
"2122","FDV03",0.776719261685025,3,0.179461062956459,11,0.522345420940637,7,"2004",4,2,2
"2123","FDX11",0.484705767714001,5,0.328253718140506,1,0.638424643987342,6,"1985",3,3,4
"2124","NCA41",0.484705767714001,3,0.100201402962752,9,0.69022721382584,6,"1985",3,3,4
"2125","FDE38",0.116999106877047,3,0.138610366059691,4,0.575853032245744,3,"2007",1,2,2
"2126","FDI27",0.247395058052992,5,0.14267098028226,5,0.057052392514186,4,"2009",3,3,3
"2127","FDN32",0.770765108663293,3,0.0480396469819164,7,0.645087946038848,2,"1987",2,3,2
"2128","NCN43",0.452217922000595,3,0.0210049309992118,12,0.381004303524662,3,"2007",1,2,2
"2129","FDB47",0.484705767714001,3,0.219639395953948,14,0.747964180488869,6,"1985",3,3,4
"2130","FDV03",0.776719261685025,3,0.180510299424901,11,0.526181764240506,3,"2007",1,2,2
"2131","NCN30",0.702292348913367,1,0.052613434526054,10,0.282401755510694,8,"2002",1,2,2
"2132","NCV54",0.389699315272402,3,0.171233629182574,10,0.377335906809254,1,"1998",1,3,1
"2133","FDV07",0.29443286692468,3,0.0965800799595856,7,0.332196639022261,2,"1987",2,3,2
"2134","FDP07",0.812444179815421,3,0.27821750861833,7,0.708534244052816,10,"1999",3,1,2
"2135","FDK48",0.172075022328074,3,0.116752696371519,1,0.176239053633784,4,"2009",3,3,3
"2136","FDM15",0.484705767714001,5,0.310649588554,11,0.508727254746836,5,"1985",4,1,1
"2137","FDY19",0.484705767714001,3,0.127193713442963,7,0.365546397588389,6,"1985",3,3,4
"2138","FDK46",0.300387019946413,3,0.15902803461326,14,0.970475501964208,9,"1997",4,1,2
"2139","FDY11",0.128311997618339,5,0.0915234586179968,1,0.145457940037102,8,"2002",1,2,2
"2140","FDH09",0.479011610598392,3,0.173272930932285,13,0.0861395474137931,9,"1997",4,1,2
"2141","FDO08",0.484705767714001,5,0.165354797158776,7,0.569750688836753,6,"1985",3,3,4
"2142","FDU14",0.785650491217624,3,0.107292122697436,5,0.931314962079878,2,"1987",2,3,2
"2143","FDD22",0.484705767714001,3,0.306414473402157,14,0.345971669030991,6,"1985",3,3,4
"2144","FDM27",0.464126228044061,5,0.492420830612373,11,0.534123847391969,3,"2007",1,2,2
"2145","FDL02",0.484705767714001,5,0.320047672510622,4,0.317019212407246,6,"1985",3,3,4
"2146","NCA17",0.955343852337005,3,0,9,0.492540443583588,7,"2004",4,2,2
"2147","FDE38",0.484705767714001,3,0.241323834653209,4,0.566475304179398,5,"1985",4,1,1
"2148","NCG07",0.461149151533194,3,0.162477208085244,10,0.667792278208206,10,"1999",3,1,2
"2149","DRC27",0.550461446859184,3,0.179380210086759,5,0.917270535519424,2,"1987",2,3,2
"2150","FDA27",0.940458469782673,5,0.0955445780043023,5,0.951742211370581,7,"2004",4,2,2
"2151","FDW40",0.56236975290265,5,0.325545624391902,6,0.469701413138368,8,"2002",1,2,2
"2152","DRI11",0.220601369455195,3,0.106216625345454,8,0.355473012603667,2,"1987",2,3,2
"2153","FDN50",0.73206311402203,5,0.081943059427539,4,0.267359027171541,9,"1997",4,1,2
"2154","FDR12",0.479011610598392,5,0.0974385750935434,1,0.593296458969882,9,"1997",4,1,2
"2155","FDT34",0.484705767714001,3,0.536112510783485,14,0.310344827586207,6,"1985",3,3,4
"2156","FDW11",0.479011610598392,3,0.150702240713982,2,0.125445868343518,7,"2004",4,2,2
"2157","NCO30",0.484705767714001,3,0.0483527320843434,10,0.646938768550851,6,"1985",3,3,4
"2158","FDZ34",0.127418874665079,3,0.235781635701416,16,0.691786474247054,3,"2007",1,2,2
"2159","FDU45",0.657636201250372,5,0.110330252625899,14,0.345108065528154,3,"2007",1,2,2
"2160","NCD42",0.711223578445966,3,0.0390420330021039,9,0.0219975924814491,7,"2004",4,2,2
"2161","FDX25",0.723131884489431,1,0.315979543701776,4,0.637852602575295,8,"2002",1,2,2
"2162","NCR29",0.179220005954153,2,0.168833707628428,9,0.104020317274116,9,"1997",4,1,2
"2163","FDX43",0.484705767714001,3,0,7,0.580396115233523,5,"1985",4,1,1
"2164","FDB04",0.404584697826734,5,0.326995349376429,5,0.233145665102575,1,"1998",1,3,1
"2165","FDR49",0.484705767714001,3,0.428115719499466,4,0.0615843927324313,6,"1985",3,3,4
"2166","FDS39",0.139327180708544,3,0.0696831695004696,11,0.467570111305107,4,"2009",3,3,3
"2167","FDW58",0.964275081869604,3,0.0233854759207334,14,0.314887910573985,8,"2002",1,2,2
"2168","FDG22",0.484705767714001,4,0.223871211114778,14,0.0244204564054998,5,"1985",4,1,1
"2169","FDG31",0.452217922000595,3,0.117757608522468,11,0.130830389295068,3,"2007",1,2,2
"2170","NCV53",0.484705767714001,3,0,9,0.887891818529027,6,"1985",3,3,4
"2171","DRJ37",0.371836856207205,3,0.188760193530877,15,0.504745130401571,7,"2004",4,2,2
"2172","FDV07",0.29443286692468,3,0.096642242149849,7,0.333049159755565,7,"2004",4,2,2
"2173","FDW52",0.56236975290265,5,0.116412407972389,6,0.571455730303361,4,"2009",3,3,3
"2174","FDT15",0.452217922000595,5,0.132148205006503,11,0.651347153262767,8,"2002",1,2,2
"2175","FDD02",0.717177731467699,3,0.156026127338959,4,0.369663220209516,4,"2009",3,3,3
"2176","FDM16",0.214349508782376,5,0.103662524997702,6,0.177944095100393,7,"2004",4,2,2
"2177","NCE55",0.259898779398631,3,0.401463354441792,10,0.612736489251419,9,"1997",4,1,2
"2178","FDB57",0.934504316760941,5,0.0583422003854964,7,0.810266395678743,4,"2009",3,3,3
"2179","FDQ04",0.109854123250968,3,0.261660477303841,6,0.0468443092536011,2,"1987",2,3,2
"2180","FDQ47",0.484705767714001,5,0.909884874344422,2,0.00936664529681361,5,"1985",4,1,1
"2181","FDY14",0.484705767714001,3,0.378916026800315,5,0.988636751145788,5,"1985",4,1,1
"2182","DRK37",0.0264959809467103,3,0.136738226776093,15,0.667366017841554,3,"2007",1,2,2
"2183","FDO25",0.103899970229235,3,0.39602961952046,4,0.758048648243125,3,"2007",1,2,2
"2184","FDL57",0.627865436141709,5,0.207259244837534,14,0.972045845154954,9,"1997",4,1,2
"2185","NCK29",0.0631140220303662,3,0.390194123052802,9,0.389529510857704,4,"2009",3,3,3
"2186","FDK46",0.484705767714001,3,0,14,0.975164365997381,6,"1985",3,3,4
"2187","NCB43",0.931527240250074,3,0.51672895064967,10,0.656013851756875,1,"1998",1,3,1
"2188","DRE01",0.484705767714001,3,0.513988249405596,15,0.893276339480576,6,"1985",3,3,4
"2189","FDC46",0.782673414706758,3,0.361569104940317,14,0.652760632638586,4,"2009",3,3,3
"2190","FDQ23",0.118785352783567,3,0.0759355339339883,2,0.308370389567874,8,"2002",1,2,2
"2191","FDX38",0.353974397142007,5,0.149185443721102,5,0.075224724465299,10,"1999",3,1,2
"2192","FDG60",0.940458469782673,3,0.188318838272153,1,0.870728871126146,4,"2009",3,3,3
"2193","FDW55",0.479011610598392,5,0.0682683045333673,7,0.918246671759057,3,"2007",1,2,2
"2194","FDP39",0.481988687109259,3,0.214336239328697,11,0.0769076003928416,2,"1987",2,3,2
"2195","FDB20",0.188448943137839,3,0.161268255759624,7,0.199526509984723,4,"2009",3,3,3
"2196","FDV21",0.413515927359333,3,0.531615760108204,14,0.399748676887822,3,"2007",1,2,2
"2197","FDZ02",0.139922596010717,5,0.117772850896688,5,0.276142548286774,2,"1987",2,3,2
"2198","FDP19",0.484705767714001,2,0.533547379566897,7,0.413366843081624,6,"1985",3,3,4
"2199","FDA38",0.0526942542423341,3,0.0787149853534317,5,0.896697505183326,7,"2004",4,2,2
"2200","FDH22",0.110151830902054,1,0.422007572088929,14,0.40400019778481,8,"2002",1,2,2
"2201","DRM11",0.119976183387913,3,0.204561032522694,8,0.979281188618507,8,"2002",1,2,2
"2202","FDO12",0.484705767714001,3,0,1,0.694613432998691,6,"1985",3,3,4
"2203","FDT14",0.365584995534385,5,0.395274913429695,5,0.375765563618507,10,"1999",3,1,2
"2204","FDW34",0.300387019946413,3,0.184009037649545,14,0.901229505401571,1,"1998",1,3,1
"2205","FDG04",0.484705767714001,3,0.0186423320962332,6,0.666670360923178,6,"1985",3,3,4
"2206","FDW59",0.511759452217922,3,0.0642704179489601,2,0.22577562336316,4,"2009",3,3,3
"2207","FDR33",0.164036915748735,3,0.083111769166123,14,0.328506076767787,4,"2009",3,3,3
